date,category,demand,month_end,year,week_of_year,bank_holidays_in_week,has_bank_holiday,is_new_year_fitness,is_back_to_school,is_exam_season,is_q4_holiday_electronics,weeks_to_new_year_start,weeks_to_bts_start,weeks_to_exam_start,weeks_to_q4_start
2010-02-01,fitness_equipment,51.4,28/02/2010,2010,5,0,0,0,0,0,0,-5,27,12,39
2010-02-01,school_supplies,83.8,28/02/2010,2010,5,0,0,0,0,0,0,-5,27,12,39
2010-03-01,electronic_goods,49.6,28/03/2010,2010,10,1,1,0,0,0,0,-9,23,8,35
2010-03-01,fitness_equipment,54.0,28/03/2010,2010,10,1,1,0,0,0,0,-9,23,8,35
2010-03-01,school_supplies,83.4,28/03/2010,2010,10,1,1,0,0,0,0,-9,23,8,35
2010-04-01,electronic_goods,50.7,25/04/2010,2010,14,1,1,0,0,1,0,-14,18,3,30
2010-04-01,fitness_equipment,54.7,25/04/2010,2010,14,1,1,0,0,1,0,-14,18,3,30
2010-04-01,school_supplies,82.9,25/04/2010,2010,14,1,1,0,0,1,0,-14,18,3,30
2010-05-01,electronic_goods,53.3,30/05/2010,2010,19,1,1,0,0,1,0,-18,14,-1,26
2010-05-01,fitness_equipment,54.3,30/05/2010,2010,19,1,1,0,0,1,0,-18,14,-1,26
2010-05-01,school_supplies,84.0,30/05/2010,2010,19,1,1,0,0,1,0,-18,14,-1,26
2010-06-01,electronic_goods,57.8,27/06/2010,2010,23,0,0,0,0,1,0,-23,9,-6,21
2010-06-01,fitness_equipment,55.1,27/06/2010,2010,23,0,0,0,0,1,0,-23,9,-6,21
2010-06-01,school_supplies,84.8,27/06/2010,2010,23,0,0,0,0,1,0,-23,9,-6,21
2010-07-01,electronic_goods,58.2,25/07/2010,2010,27,0,0,0,0,0,0,-27,5,-10,17
2010-07-01,fitness_equipment,57.2,25/07/2010,2010,27,0,0,0,0,0,0,-27,5,-10,17
2010-07-01,school_supplies,83.2,25/07/2010,2010,27,0,0,0,0,0,0,-27,5,-10,17
2010-08-01,electronic_goods,65.7,29/08/2010,2010,32,1,1,0,1,0,0,-31,1,-14,13
2010-08-01,fitness_equipment,58.0,29/08/2010,2010,32,1,1,0,1,0,0,-31,1,-14,13
2010-08-01,school_supplies,84.3,29/08/2010,2010,32,1,1,0,1,0,0,-31,1,-14,13
2010-09-01,electronic_goods,58.4,26/09/2010,2010,36,0,0,0,1,0,0,-36,-4,-19,8
2010-09-01,fitness_equipment,61.0,26/09/2010,2010,36,0,0,0,1,0,0,-36,-4,-19,8
2010-09-01,school_supplies,83.8,26/09/2010,2010,36,0,0,0,1,0,0,-36,-4,-19,8
2010-10-01,electronic_goods,59.7,31/10/2010,2010,40,0,0,0,0,0,0,-40,-8,-23,4
2010-10-01,fitness_equipment,63.0,31/10/2010,2010,40,0,0,0,0,0,0,-40,-8,-23,4
2010-10-01,school_supplies,83.4,31/10/2010,2010,40,0,0,0,0,0,0,-40,-8,-23,4
2010-11-01,electronic_goods,61.2,28/11/2010,2010,45,0,0,0,0,0,1,-44,-12,-27,0
2010-11-01,fitness_equipment,63.9,28/11/2010,2010,45,0,0,0,0,0,1,-44,-12,-27,0
2010-11-01,school_supplies,82.9,28/11/2010,2010,45,0,0,0,0,0,1,-44,-12,-27,0
2010-12-01,electronic_goods,64.9,26/12/2010,2010,49,2,1,0,0,0,1,-49,-17,-32,-5
2010-12-01,fitness_equipment,62.0,26/12/2010,2010,49,2,1,0,0,0,1,-49,-17,-32,-5
2010-12-01,school_supplies,84.3,26/12/2010,2010,49,2,1,0,0,0,1,-49,-17,-32,-5
2011-01-01,electronic_goods,62.1,30/01/2011,2011,2,0,0,1,0,0,0,-1,32,16,43
2011-01-01,fitness_equipment,61.3,30/01/2011,2011,2,0,0,1,0,0,0,-1,32,16,43
2011-01-01,school_supplies,86.8,30/01/2011,2011,2,0,0,1,0,0,0,-1,32,16,43
2011-02-01,electronic_goods,63.8,27/02/2011,2011,6,0,0,0,0,0,0,-6,27,11,38
2011-02-01,fitness_equipment,59.4,27/02/2011,2011,6,0,0,0,0,0,0,-6,27,11,38
2011-02-01,school_supplies,84.6,27/02/2011,2011,6,0,0,0,0,0,0,-6,27,11,38
2011-03-01,electronic_goods,61.4,27/03/2011,2011,10,0,0,0,0,0,0,-10,23,7,34
2011-03-01,fitness_equipment,57.1,27/03/2011,2011,10,0,0,0,0,0,0,-10,23,7,34
2011-03-01,school_supplies,84.5,27/03/2011,2011,10,0,0,0,0,0,0,-10,23,7,34
2011-04-01,electronic_goods,52.1,24/04/2011,2011,14,1,1,0,0,1,0,-14,19,3,30
2011-04-01,fitness_equipment,62.1,24/04/2011,2011,14,1,1,0,0,1,0,-14,19,3,30
2011-04-01,school_supplies,83.6,24/04/2011,2011,14,1,1,0,0,1,0,-14,19,3,30
2011-05-01,electronic_goods,60.2,29/05/2011,2011,19,1,1,0,0,1,0,-18,15,-1,26
2011-05-01,fitness_equipment,62.7,29/05/2011,2011,19,1,1,0,0,1,0,-18,15,-1,26
2011-05-01,school_supplies,83.0,29/05/2011,2011,19,1,1,0,0,1,0,-18,15,-1,26
2011-06-01,electronic_goods,60.4,26/06/2011,2011,23,0,0,0,0,1,0,-23,10,-6,21
2011-06-01,fitness_equipment,60.8,26/06/2011,2011,23,0,0,0,0,1,0,-23,10,-6,21
2011-06-01,school_supplies,83.7,26/06/2011,2011,23,0,0,0,0,1,0,-23,10,-6,21
2011-07-01,electronic_goods,57.7,31/07/2011,2011,27,0,0,0,0,0,0,-27,6,-10,17
2011-07-01,fitness_equipment,61.6,31/07/2011,2011,27,0,0,0,0,0,0,-27,6,-10,17
2011-07-01,school_supplies,84.3,31/07/2011,2011,27,0,0,0,0,0,0,-27,6,-10,17
2011-08-01,electronic_goods,58.1,28/08/2011,2011,32,1,1,0,1,0,0,-31,2,-14,13
2011-08-01,fitness_equipment,61.0,28/08/2011,2011,32,1,1,0,1,0,0,-31,2,-14,13
2011-08-01,school_supplies,83.9,28/08/2011,2011,32,1,1,0,1,0,0,-31,2,-14,13
2011-09-01,electronic_goods,57.0,25/09/2011,2011,36,0,0,0,1,0,0,-36,-3,-19,8
2011-09-01,fitness_equipment,59.9,25/09/2011,2011,36,0,0,0,1,0,0,-36,-3,-19,8
2011-09-01,school_supplies,84.3,25/09/2011,2011,36,0,0,0,1,0,0,-36,-3,-19,8
2011-10-01,electronic_goods,60.4,30/10/2011,2011,41,0,0,0,0,0,1,-40,-7,-23,4
2011-10-01,fitness_equipment,61.4,30/10/2011,2011,41,0,0,0,0,0,1,-40,-7,-23,4
2011-10-01,school_supplies,83.6,30/10/2011,2011,41,0,0,0,0,0,1,-40,-7,-23,4
2011-11-01,electronic_goods,66.4,27/11/2011,2011,45,0,0,0,0,0,1,-45,-12,-28,-1
2011-11-01,fitness_equipment,61.7,27/11/2011,2011,45,0,0,0,0,0,1,-45,-12,-28,-1
2011-11-01,school_supplies,82.4,27/11/2011,2011,45,0,0,0,0,0,1,-45,-12,-28,-1
2011-12-01,electronic_goods,62.4,25/12/2011,2011,49,2,1,0,0,0,1,-49,-16,-32,-5
2011-12-01,fitness_equipment,61.7,25/12/2011,2011,49,2,1,0,0,0,1,-49,-16,-32,-5
2011-12-01,school_supplies,83.8,25/12/2011,2011,49,2,1,0,0,0,1,-49,-16,-32,-5
2012-01-01,electronic_goods,60.6,29/01/2012,2012,2,0,0,1,0,0,0,-1,32,17,43
2012-01-01,fitness_equipment,63.3,29/01/2012,2012,2,0,0,1,0,0,0,-1,32,17,43
2012-01-01,school_supplies,84.5,29/01/2012,2012,2,0,0,1,0,0,0,-1,32,17,43
2012-02-01,electronic_goods,52.3,26/02/2012,2012,6,0,0,0,0,0,0,-6,27,12,38
2012-02-01,fitness_equipment,62.2,26/02/2012,2012,6,0,0,0,0,0,0,-6,27,12,38
2012-02-01,school_supplies,84.8,26/02/2012,2012,6,0,0,0,0,0,0,-6,27,12,38
2012-03-01,electronic_goods,54.3,25/03/2012,2012,10,0,0,0,0,0,0,-10,23,8,34
2012-03-01,fitness_equipment,62.2,25/03/2012,2012,10,0,0,0,0,0,0,-10,23,8,34
2012-03-01,school_supplies,89.2,25/03/2012,2012,10,0,0,0,0,0,0,-10,23,8,34
2012-04-01,electronic_goods,58.4,29/04/2012,2012,15,1,1,0,0,1,0,-14,19,4,30
2012-04-01,fitness_equipment,62.9,29/04/2012,2012,15,1,1,0,0,1,0,-14,19,4,30
2012-04-01,school_supplies,88.7,29/04/2012,2012,15,1,1,0,0,1,0,-14,19,4,30
2012-05-01,electronic_goods,55.4,27/05/2012,2012,19,1,1,0,0,1,0,-19,14,-1,25
2012-05-01,fitness_equipment,62.5,27/05/2012,2012,19,1,1,0,0,1,0,-19,14,-1,25
2012-05-01,school_supplies,89.6,27/05/2012,2012,19,1,1,0,0,1,0,-19,14,-1,25
2012-06-01,electronic_goods,58.2,24/06/2012,2012,23,0,0,0,0,1,0,-23,10,-5,21
2012-06-01,fitness_equipment,69.5,24/06/2012,2012,23,0,0,0,0,1,0,-23,10,-5,21
2012-06-01,school_supplies,89.9,24/06/2012,2012,23,0,0,0,0,1,0,-23,10,-5,21
2012-07-01,electronic_goods,62.7,29/07/2012,2012,28,0,0,0,0,0,0,-27,6,-9,17
2012-07-01,fitness_equipment,67.7,29/07/2012,2012,28,0,0,0,0,0,0,-27,6,-9,17
2012-07-01,school_supplies,89.3,29/07/2012,2012,28,0,0,0,0,0,0,-27,6,-9,17
2012-08-01,electronic_goods,59.4,26/08/2012,2012,32,1,1,0,1,0,0,-32,1,-14,12
2012-08-01,fitness_equipment,70.7,26/08/2012,2012,32,1,1,0,1,0,0,-32,1,-14,12
2012-08-01,school_supplies,88.0,26/08/2012,2012,32,1,1,0,1,0,0,-32,1,-14,12
2012-09-01,electronic_goods,64.6,30/09/2012,2012,36,0,0,0,1,0,0,-36,-3,-18,8
2012-09-01,fitness_equipment,69.7,30/09/2012,2012,36,0,0,0,1,0,0,-36,-3,-18,8
2012-09-01,school_supplies,89.2,30/09/2012,2012,36,0,0,0,1,0,0,-36,-3,-18,8
2012-10-01,electronic_goods,59.3,28/10/2012,2012,41,0,0,0,0,0,1,-40,-7,-22,4
2012-10-01,fitness_equipment,70.1,28/10/2012,2012,41,0,0,0,0,0,1,-40,-7,-22,4
2012-10-01,school_supplies,88.2,28/10/2012,2012,41,0,0,0,0,0,1,-40,-7,-22,4
2012-11-01,electronic_goods,61.4,25/11/2012,2012,45,0,0,0,0,0,1,-45,-12,-27,-1
2012-11-01,fitness_equipment,65.8,25/11/2012,2012,45,0,0,0,0,0,1,-45,-12,-27,-1
2012-11-01,school_supplies,87.5,25/11/2012,2012,45,0,0,0,0,0,1,-45,-12,-27,-1
2012-12-01,electronic_goods,63.3,30/12/2012,2012,49,2,1,0,0,0,1,-49,-16,-31,-5
2012-12-01,fitness_equipment,67.3,30/12/2012,2012,49,2,1,0,0,0,1,-49,-16,-31,-5
2012-12-01,school_supplies,87.4,30/12/2012,2012,49,2,1,0,0,0,1,-49,-16,-31,-5
2013-01-01,electronic_goods,62.9,27/01/2013,2013,2,0,0,1,0,0,0,-1,31,16,42
2013-01-01,fitness_equipment,68.4,27/01/2013,2013,2,0,0,1,0,0,0,-1,31,16,42
2013-01-01,school_supplies,89.1,27/01/2013,2013,2,0,0,1,0,0,0,-1,31,16,42
2013-02-01,electronic_goods,63.3,24/02/2013,2013,6,0,0,0,0,0,0,-5,27,12,38
2013-02-01,fitness_equipment,69.9,24/02/2013,2013,6,0,0,0,0,0,0,-5,27,12,38
2013-02-01,school_supplies,91.4,24/02/2013,2013,6,0,0,0,0,0,0,-5,27,12,38
2013-03-01,electronic_goods,65.6,31/03/2013,2013,10,1,1,0,0,0,0,-9,23,8,34
2013-03-01,fitness_equipment,68.0,31/03/2013,2013,10,1,1,0,0,0,0,-9,23,8,34
2013-03-01,school_supplies,88.9,31/03/2013,2013,10,1,1,0,0,0,0,-9,23,8,34
2013-04-01,electronic_goods,66.7,28/04/2013,2013,15,1,1,0,0,1,0,-13,19,4,30
2013-04-01,fitness_equipment,62.9,28/04/2013,2013,15,1,1,0,0,1,0,-13,19,4,30
2013-04-01,school_supplies,89.2,28/04/2013,2013,15,1,1,0,0,1,0,-13,19,4,30
2013-05-01,electronic_goods,66.8,26/05/2013,2013,19,1,1,0,0,1,0,-18,14,-1,25
2013-05-01,fitness_equipment,62.6,26/05/2013,2013,19,1,1,0,0,1,0,-18,14,-1,25
2013-05-01,school_supplies,89.8,26/05/2013,2013,19,1,1,0,0,1,0,-18,14,-1,25
2013-06-01,electronic_goods,65.9,30/06/2013,2013,23,0,0,0,0,1,0,-22,10,-5,21
2013-06-01,fitness_equipment,66.5,30/06/2013,2013,23,0,0,0,0,1,0,-22,10,-5,21
2013-06-01,school_supplies,93.9,30/06/2013,2013,23,0,0,0,0,1,0,-22,10,-5,21
2013-07-01,electronic_goods,65.8,28/07/2013,2013,28,0,0,0,0,0,0,-26,6,-9,17
2013-07-01,fitness_equipment,68.0,28/07/2013,2013,28,0,0,0,0,0,0,-26,6,-9,17
2013-07-01,school_supplies,90.9,28/07/2013,2013,28,0,0,0,0,0,0,-26,6,-9,17
2013-08-01,electronic_goods,66.7,25/08/2013,2013,32,1,1,0,1,0,0,-31,1,-14,12
2013-08-01,fitness_equipment,69.3,25/08/2013,2013,32,1,1,0,1,0,0,-31,1,-14,12
2013-08-01,school_supplies,91.6,25/08/2013,2013,32,1,1,0,1,0,0,-31,1,-14,12
2013-09-01,electronic_goods,67.9,29/09/2013,2013,37,0,0,0,1,0,0,-35,-3,-18,8
2013-09-01,fitness_equipment,70.4,29/09/2013,2013,37,0,0,0,1,0,0,-35,-3,-18,8
2013-09-01,school_supplies,92.1,29/09/2013,2013,37,0,0,0,1,0,0,-35,-3,-18,8
2013-10-01,electronic_goods,67.6,27/10/2013,2013,41,0,0,0,0,0,1,-40,-8,-23,3
2013-10-01,fitness_equipment,70.0,27/10/2013,2013,41,0,0,0,0,0,1,-40,-8,-23,3
2013-10-01,school_supplies,93.9,27/10/2013,2013,41,0,0,0,0,0,1,-40,-8,-23,3
2013-11-01,electronic_goods,72.7,24/11/2013,2013,45,0,0,0,0,0,1,-44,-12,-27,-1
2013-11-01,fitness_equipment,72.6,24/11/2013,2013,45,0,0,0,0,0,1,-44,-12,-27,-1
2013-11-01,school_supplies,93.8,24/11/2013,2013,45,0,0,0,0,0,1,-44,-12,-27,-1
2013-12-01,electronic_goods,72.1,29/12/2013,2013,49,2,1,0,0,0,1,-48,-16,-31,-5
2013-12-01,fitness_equipment,69.5,29/12/2013,2013,49,2,1,0,0,0,1,-48,-16,-31,-5
2013-12-01,school_supplies,95.4,29/12/2013,2013,49,2,1,0,0,0,1,-48,-16,-31,-5
2014-01-01,electronic_goods,70.8,26/01/2014,2014,2,0,0,1,0,0,0,-1,31,16,42
2014-01-01,fitness_equipment,75.4,26/01/2014,2014,2,0,0,1,0,0,0,-1,31,16,42
2014-01-01,school_supplies,94.9,26/01/2014,2014,2,0,0,1,0,0,0,-1,31,16,42
2014-02-01,electronic_goods,74.3,23/02/2014,2014,6,0,0,0,0,0,0,-5,27,12,38
2014-02-01,fitness_equipment,76.7,23/02/2014,2014,6,0,0,0,0,0,0,-5,27,12,38
2014-02-01,school_supplies,95.3,23/02/2014,2014,6,0,0,0,0,0,0,-5,27,12,38
2014-03-01,electronic_goods,72.5,30/03/2014,2014,11,0,0,0,0,0,0,-9,23,8,34
2014-03-01,fitness_equipment,77.4,30/03/2014,2014,11,0,0,0,0,0,0,-9,23,8,34
2014-03-01,school_supplies,95.9,30/03/2014,2014,11,0,0,0,0,0,0,-9,23,8,34
2014-04-01,electronic_goods,71.6,27/04/2014,2014,15,1,1,0,0,1,0,-14,18,3,29
2014-04-01,fitness_equipment,78.6,27/04/2014,2014,15,1,1,0,0,1,0,-14,18,3,29
2014-04-01,school_supplies,97.1,27/04/2014,2014,15,1,1,0,0,1,0,-14,18,3,29
2014-05-01,electronic_goods,74.6,25/05/2014,2014,19,1,1,0,0,1,0,-18,14,-1,25
2014-05-01,fitness_equipment,81.2,25/05/2014,2014,19,1,1,0,0,1,0,-18,14,-1,25
2014-05-01,school_supplies,97.1,25/05/2014,2014,19,1,1,0,0,1,0,-18,14,-1,25
2014-06-01,electronic_goods,73.8,29/06/2014,2014,24,0,0,0,0,1,0,-22,10,-5,21
2014-06-01,fitness_equipment,80.8,29/06/2014,2014,24,0,0,0,0,1,0,-22,10,-5,21
2014-06-01,school_supplies,97.0,29/06/2014,2014,24,0,0,0,0,1,0,-22,10,-5,21
2014-07-01,electronic_goods,73.5,27/07/2014,2014,28,0,0,0,0,0,0,-27,5,-10,16
2014-07-01,fitness_equipment,82.5,27/07/2014,2014,28,0,0,0,0,0,0,-27,5,-10,16
2014-07-01,school_supplies,96.7,27/07/2014,2014,28,0,0,0,0,0,0,-27,5,-10,16
2014-08-01,electronic_goods,77.2,31/08/2014,2014,32,1,1,0,1,0,0,-31,1,-14,12
2014-08-01,fitness_equipment,81.0,31/08/2014,2014,32,1,1,0,1,0,0,-31,1,-14,12
2014-08-01,school_supplies,98.9,31/08/2014,2014,32,1,1,0,1,0,0,-31,1,-14,12
2014-09-01,electronic_goods,86.6,28/09/2014,2014,37,0,0,0,1,0,0,-35,-3,-18,8
2014-09-01,fitness_equipment,77.3,28/09/2014,2014,37,0,0,0,1,0,0,-35,-3,-18,8
2014-09-01,school_supplies,98.1,28/09/2014,2014,37,0,0,0,1,0,0,-35,-3,-18,8
2014-10-01,electronic_goods,85.7,26/10/2014,2014,41,0,0,0,0,0,1,-40,-8,-23,3
2014-10-01,fitness_equipment,80.5,26/10/2014,2014,41,0,0,0,0,0,1,-40,-8,-23,3
2014-10-01,school_supplies,100.0,26/10/2014,2014,41,0,0,0,0,0,1,-40,-8,-23,3
2014-11-01,electronic_goods,83.3,30/11/2014,2014,45,0,0,0,0,0,1,-44,-12,-27,-1
2014-11-01,fitness_equipment,80.1,30/11/2014,2014,45,0,0,0,0,0,1,-44,-12,-27,-1
2014-11-01,school_supplies,101.0,30/11/2014,2014,45,0,0,0,0,0,1,-44,-12,-27,-1
2014-12-01,electronic_goods,84.6,28/12/2014,2014,49,2,1,0,0,0,1,-48,-16,-31,-5
2014-12-01,fitness_equipment,81.5,28/12/2014,2014,49,2,1,0,0,0,1,-48,-16,-31,-5
2014-12-01,school_supplies,98.8,28/12/2014,2014,49,2,1,0,0,0,1,-48,-16,-31,-5
2015-01-01,electronic_goods,87.1,25/01/2015,2015,2,0,0,1,0,0,0,-1,31,16,42
2015-01-01,fitness_equipment,80.3,25/01/2015,2015,2,0,0,1,0,0,0,-1,31,16,42
2015-01-01,school_supplies,100.2,25/01/2015,2015,2,0,0,1,0,0,0,-1,31,16,42
2015-02-01,electronic_goods,87.6,22/02/2015,2015,6,0,0,0,0,0,0,-5,27,12,38
2015-02-01,fitness_equipment,84.5,22/02/2015,2015,6,0,0,0,0,0,0,-5,27,12,38
2015-02-01,school_supplies,103.4,22/02/2015,2015,6,0,0,0,0,0,0,-5,27,12,38
2015-03-01,electronic_goods,78.4,29/03/2015,2015,11,1,1,0,0,0,0,-9,23,8,34
2015-03-01,fitness_equipment,85.1,29/03/2015,2015,11,1,1,0,0,0,0,-9,23,8,34
2015-03-01,school_supplies,101.0,29/03/2015,2015,11,1,1,0,0,0,0,-9,23,8,34
2015-04-01,electronic_goods,86.7,26/04/2015,2015,15,1,1,0,0,1,0,-14,18,3,29
2015-04-01,fitness_equipment,85.4,26/04/2015,2015,15,1,1,0,0,1,0,-14,18,3,29
2015-04-01,school_supplies,101.4,26/04/2015,2015,15,1,1,0,0,1,0,-14,18,3,29
2015-05-01,electronic_goods,94.6,31/05/2015,2015,19,1,1,0,0,1,0,-18,14,-1,25
2015-05-01,fitness_equipment,83.2,31/05/2015,2015,19,1,1,0,0,1,0,-18,14,-1,25
2015-05-01,school_supplies,101.3,31/05/2015,2015,19,1,1,0,0,1,0,-18,14,-1,25
2015-06-01,electronic_goods,89.1,28/06/2015,2015,24,0,0,0,0,1,0,-22,10,-5,21
2015-06-01,fitness_equipment,80.8,28/06/2015,2015,24,0,0,0,0,1,0,-22,10,-5,21
2015-06-01,school_supplies,101.5,28/06/2015,2015,24,0,0,0,0,1,0,-22,10,-5,21
2015-07-01,electronic_goods,100.2,26/07/2015,2015,28,0,0,0,0,0,0,-27,5,-10,16
2015-07-01,fitness_equipment,83.0,26/07/2015,2015,28,0,0,0,0,0,0,-27,5,-10,16
2015-07-01,school_supplies,103.7,26/07/2015,2015,28,0,0,0,0,0,0,-27,5,-10,16
2015-08-01,electronic_goods,102.8,30/08/2015,2015,33,1,1,0,1,0,0,-31,1,-14,12
2015-08-01,fitness_equipment,81.4,30/08/2015,2015,33,1,1,0,1,0,0,-31,1,-14,12
2015-08-01,school_supplies,102.3,30/08/2015,2015,33,1,1,0,1,0,0,-31,1,-14,12
2015-09-01,electronic_goods,113.8,27/09/2015,2015,37,0,0,0,1,0,0,-36,-4,-19,7
2015-09-01,fitness_equipment,83.3,27/09/2015,2015,37,0,0,0,1,0,0,-36,-4,-19,7
2015-09-01,school_supplies,103.8,27/09/2015,2015,37,0,0,0,1,0,0,-36,-4,-19,7
2015-10-01,electronic_goods,104.8,25/10/2015,2015,41,0,0,0,0,0,1,-40,-8,-23,3
2015-10-01,fitness_equipment,80.8,25/10/2015,2015,41,0,0,0,0,0,1,-40,-8,-23,3
2015-10-01,school_supplies,104.5,25/10/2015,2015,41,0,0,0,0,0,1,-40,-8,-23,3
2015-11-01,electronic_goods,103.4,29/11/2015,2015,46,0,0,0,0,0,1,-44,-12,-27,-1
2015-11-01,fitness_equipment,81.2,29/11/2015,2015,46,0,0,0,0,0,1,-44,-12,-27,-1
2015-11-01,school_supplies,106.9,29/11/2015,2015,46,0,0,0,0,0,1,-44,-12,-27,-1
2015-12-01,electronic_goods,102.0,27/12/2015,2015,50,2,1,0,0,0,1,-49,-17,-32,-6
2015-12-01,fitness_equipment,80.8,27/12/2015,2015,50,2,1,0,0,0,1,-49,-17,-32,-6
2015-12-01,school_supplies,108.7,27/12/2015,2015,50,2,1,0,0,0,1,-49,-17,-32,-6
2016-01-01,electronic_goods,107.7,31/01/2016,2016,1,0,0,1,0,0,0,-1,32,16,43
2016-01-01,fitness_equipment,84.6,31/01/2016,2016,1,0,0,1,0,0,0,-1,32,16,43
2016-01-01,school_supplies,109.9,31/01/2016,2016,1,0,0,1,0,0,0,-1,32,16,43
2016-02-01,electronic_goods,104.9,28/02/2016,2016,6,0,0,0,0,0,0,-5,28,12,39
2016-02-01,fitness_equipment,81.4,28/02/2016,2016,6,0,0,0,0,0,0,-5,28,12,39
2016-02-01,school_supplies,110.2,28/02/2016,2016,6,0,0,0,0,0,0,-5,28,12,39
2016-03-01,electronic_goods,114.8,27/03/2016,2016,10,1,1,0,0,0,0,-10,23,7,34
2016-03-01,fitness_equipment,82.5,27/03/2016,2016,10,1,1,0,0,0,0,-10,23,7,34
2016-03-01,school_supplies,107.0,27/03/2016,2016,10,1,1,0,0,0,0,-10,23,7,34
2016-04-01,electronic_goods,117.2,24/04/2016,2016,14,0,0,0,0,1,0,-14,19,3,30
2016-04-01,fitness_equipment,85.4,24/04/2016,2016,14,0,0,0,0,1,0,-14,19,3,30
2016-04-01,school_supplies,109.7,24/04/2016,2016,14,0,0,0,0,1,0,-14,19,3,30
2016-05-01,electronic_goods,116.3,29/05/2016,2016,19,1,1,0,0,1,0,-18,15,-1,26
2016-05-01,fitness_equipment,83.7,29/05/2016,2016,19,1,1,0,0,1,0,-18,15,-1,26
2016-05-01,school_supplies,112.0,29/05/2016,2016,19,1,1,0,0,1,0,-18,15,-1,26
2016-06-01,electronic_goods,115.4,26/06/2016,2016,23,0,0,0,0,1,0,-23,10,-6,21
2016-06-01,fitness_equipment,88.3,26/06/2016,2016,23,0,0,0,0,1,0,-23,10,-6,21
2016-06-01,school_supplies,106.5,26/06/2016,2016,23,0,0,0,0,1,0,-23,10,-6,21
2016-07-01,electronic_goods,115.0,31/07/2016,2016,27,0,0,0,0,0,0,-27,6,-10,17
2016-07-01,fitness_equipment,87.7,31/07/2016,2016,27,0,0,0,0,0,0,-27,6,-10,17
2016-07-01,school_supplies,110.4,31/07/2016,2016,27,0,0,0,0,0,0,-27,6,-10,17
2016-08-01,electronic_goods,109.7,28/08/2016,2016,32,1,1,0,1,0,0,-31,2,-14,13
2016-08-01,fitness_equipment,82.4,28/08/2016,2016,32,1,1,0,1,0,0,-31,2,-14,13
2016-08-01,school_supplies,111.2,28/08/2016,2016,32,1,1,0,1,0,0,-31,2,-14,13
2016-09-01,electronic_goods,116.1,25/09/2016,2016,36,0,0,0,1,0,0,-36,-3,-19,8
2016-09-01,fitness_equipment,87.7,25/09/2016,2016,36,0,0,0,1,0,0,-36,-3,-19,8
2016-09-01,school_supplies,112.5,25/09/2016,2016,36,0,0,0,1,0,0,-36,-3,-19,8
2016-10-01,electronic_goods,126.5,30/10/2016,2016,41,0,0,0,0,0,1,-40,-7,-23,4
2016-10-01,fitness_equipment,85.3,30/10/2016,2016,41,0,0,0,0,0,1,-40,-7,-23,4
2016-10-01,school_supplies,110.7,30/10/2016,2016,41,0,0,0,0,0,1,-40,-7,-23,4
2016-11-01,electronic_goods,111.1,27/11/2016,2016,45,0,0,0,0,0,1,-45,-12,-28,-1
2016-11-01,fitness_equipment,84.1,27/11/2016,2016,45,0,0,0,0,0,1,-45,-12,-28,-1
2016-11-01,school_supplies,111.2,27/11/2016,2016,45,0,0,0,0,0,1,-45,-12,-28,-1
2016-12-01,electronic_goods,106.8,25/12/2016,2016,49,2,1,0,0,0,1,-49,-16,-32,-5
2016-12-01,fitness_equipment,84.9,25/12/2016,2016,49,2,1,0,0,0,1,-49,-16,-32,-5
2016-12-01,school_supplies,110.0,25/12/2016,2016,49,2,1,0,0,0,1,-49,-16,-32,-5
2017-01-01,electronic_goods,94.8,29/01/2017,2017,2,0,0,1,0,0,0,-1,32,17,43
2017-01-01,fitness_equipment,82.1,29/01/2017,2017,2,0,0,1,0,0,0,-1,32,17,43
2017-01-01,school_supplies,108.4,29/01/2017,2017,2,0,0,1,0,0,0,-1,32,17,43
2017-02-01,electronic_goods,97.4,26/02/2017,2017,6,0,0,0,0,0,0,-6,27,12,38
2017-02-01,fitness_equipment,81.7,26/02/2017,2017,6,0,0,0,0,0,0,-6,27,12,38
2017-02-01,school_supplies,109.1,26/02/2017,2017,6,0,0,0,0,0,0,-6,27,12,38
2017-03-01,electronic_goods,101.9,26/03/2017,2017,10,0,0,0,0,0,0,-10,23,8,34
2017-03-01,fitness_equipment,69.6,26/03/2017,2017,10,0,0,0,0,0,0,-10,23,8,34
2017-03-01,school_supplies,109.9,26/03/2017,2017,10,0,0,0,0,0,0,-10,23,8,34
2017-04-01,electronic_goods,105.1,30/04/2017,2017,14,1,1,0,0,0,0,-14,19,4,30
2017-04-01,fitness_equipment,88.4,30/04/2017,2017,14,1,1,0,0,0,0,-14,19,4,30
2017-04-01,school_supplies,109.4,30/04/2017,2017,14,1,1,0,0,0,0,-14,19,4,30
2017-05-01,electronic_goods,97.0,28/05/2017,2017,19,1,1,0,0,1,0,-18,15,0,26
2017-05-01,fitness_equipment,85.7,28/05/2017,2017,19,1,1,0,0,1,0,-18,15,0,26
2017-05-01,school_supplies,108.3,28/05/2017,2017,19,1,1,0,0,1,0,-18,15,0,26
2017-06-01,electronic_goods,103.3,25/06/2017,2017,23,0,0,0,0,1,0,-23,10,-5,21
2017-06-01,fitness_equipment,81.5,25/06/2017,2017,23,0,0,0,0,1,0,-23,10,-5,21
2017-06-01,school_supplies,111.0,25/06/2017,2017,23,0,0,0,0,1,0,-23,10,-5,21
